,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
86,"[[0], [1], [1, 2], [1, 3, 2], [2, 0, 1, 2], [3, 0, 3, 3, 3], [0, 0, 1, 0, 1, 0], [0, 1, 0, 1]]",1.3182787712515338,7,(((x[0]/x[1]+Constant)/x[0])/(((Constant/x[1])**Constant)**Constant)),"[1, 1, 2, 3, 3, 5, 6, 4]",(((x[0]/x[1]+0.4927749392869639)/x[0])/(((0.05874594936824684/x[1])**0.9322610422793729)**0.1576841747424489)),[0.49277494 0.05874595 0.93226104 0.15768417],1.2444206564405664,"{'fitness 25': 1.4654237044905427, 'fitness 53': 1.321687124450567, 'fitness 74': 1.1677254848134913, 'fitness 102': 1.2444206564405664}",False
87,"[[0], [1], [2, 1], [2, 3, 2], [0, 0, 0], [2, 3, 0, 0, 3], [0, 0, 0, 0, 1], [1, 0, 0, 0]]",1.3328629456519463,7,(((x[1]*x[0]**Constant)**Constant)/(x[0]+(x[0]+Constant**Constant))),"[1, 1, 2, 3, 2, 4, 5, 4]",(((x[1]*x[0]**0.4927749392869639)**0.05874594936824684)/(x[0]+(x[0]+0.9322610422793729**0.1576841747424489))),[0.49277494 0.05874595 0.93226104 0.15768417],1.367494455401789,"{'fitness 25': 1.268626340955646, 'fitness 53': 1.354024917663004, 'fitness 74': 1.3759375783371885, 'fitness 102': 1.367494455401789}",False
88,"[[0], [1], [2, 2], [3, 3, 2], [0, 0], [3, 0, 3, 3, 3], [0, 0, 0, 0], [0, 1, 0]]",1.337723015180216,6,((x[0]**Constant)/(x[1]**Constant)),"[1, 1, 2, 2, 0, 1, 2, 2]",((x[0]**0.4927749392869639)/(x[1]**0.05874594936824684)),[0.49277494 0.05874595],1.3709870059317808,"{'fitness 25': 1.2779046310215634, 'fitness 53': 1.3653191184783728, 'fitness 74': 1.3699452960407124, 'fitness 102': 1.3709870059317808}",False
89,"[[0], [1], [0, 1], [2, 2, 3, 2], [0, 0, 2, 0], [3, 1, 0, 2, 2, 0, 3], [0, 0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0]]",1.3534861463193184,7,((x[0]/x[0]**Constant)-(x[0]+x[0]**Constant)*(Constant*(Constant**Constant))),"[1, 1, 2, 4, 3, 5, 6, 4]",((x[0]/x[0]**0.4927749392869639)-(x[0]+x[0]**0.05874594936824684)*(0.9322610422793729*(0.1576841747424489**0.8554984724979569))),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.390837976591469,"{'fitness 25': 1.2905071981236667, 'fitness 53': 1.3817905307867038, 'fitness 74': 1.3881607100475841, 'fitness 102': 1.390837976591469}",False
90,"[[0], [1], [3, 2], [2, 3, 2], [0, 2], [3, 1, 0, 3], [0, 0, 0, 1, 1], [0, 1, 1]]",1.3653942146692708,7,(x[0]/((x[1]-x[1]**Constant)**Constant)),"[1, 1, 2, 1, 1, 2, 3, 3]",(x[0]/((x[1]-x[1]**0.4927749392869639)**0.05874594936824684)),[0.49277494 0.05874595],1.4014480185135167,"{'fitness 25': 1.3046829870379801, 'fitness 53': 1.395420443874057, 'fitness 74': 1.3960792130957753, 'fitness 102': 1.4014480185135167}",False
91,"[[0], [1], [2, 2], [2, 0, 2], [1, 0, 2], [2, 0, 3, 0], [0, 0, 0, 0, 1], [0, 1, 0, 0]]",1.39603718038758,7,((((x[0]*x[1])**Constant)**Constant)+(x[0]/x[0]+Constant**Constant)),"[1, 1, 2, 2, 3, 4, 5, 4]",((((x[0]*x[1])**0.4927749392869639)**0.05874594936824684)+(x[0]/x[0]+0.9322610422793729**0.1576841747424489)),[0.49277494 0.05874595 0.93226104 0.15768417],1.36391688896938,"{'fitness 25': 1.4410985868595143, 'fitness 53': 1.3832968985081746, 'fitness 74': 1.3637160557950505, 'fitness 102': 1.36391688896938}",False
92,"[[0], [1], [2, 1], [1, 3, 0], [2, 2, 1, 0], [0, 0, 1, 2, 2, 1], [1, 1, 1, 1, 1, 0, 1], [0]]",1.4035910559318154,7,(((Constant+Constant)**Constant)+(Constant-(Constant*Constant)*x[0]-Constant)),"[1, 1, 2, 3, 4, 6, 7, 1]",(((0.4927749392869639+0.05874594936824684)**0.9322610422793729)+(0.1576841747424489-(0.8554984724979569*0.04686451672818437)*x[0]-0.17878489558131672)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",1.4373094353129772,"{'fitness 25': 1.3420092555569314, 'fitness 53': 1.4278155204583751, 'fitness 74': 1.4409483917801402, 'fitness 102': 1.4373094353129772}",False
93,"[[0], [2], [0, 2], [0, 3, 1], [1, 2, 2, 0], [2, 0, 3, 3, 2, 0], [1, 0, 1, 0, 0, 1, 0], [0, 0, 0]]",1.4045256745965968,7,((Constant*x[0])+Constant/x[0]**Constant),"[1, 1, 1, 2, 2, 3, 4, 2]",((0.4927749392869639*x[0])+0.05874594936824684/x[0]**0.9322610422793729),[0.49277494 0.05874595 0.93226104],1.4418853808679764,"{'fitness 25': 1.341792673126849, 'fitness 53': 1.4325586492112747, 'fitness 74': 1.4392257014516665, 'fitness 102': 1.4418853808679764}",False
94,"[[0], [2], [0], [3, 2], [0], [3, 1], [1, 0, 1], [0]]",1.406144902983258,7,(Constant/(x[0]-Constant**Constant)**Constant),"[1, 1, 1, 2, 1, 2, 3, 1]",(0.4927749392869639/(x[0]-0.05874594936824684**0.9322610422793729)**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],1.4390930226613936,"{'fitness 25': 1.3448326500046655, 'fitness 53': 1.4295437762140237, 'fitness 74': 1.4440582827310846, 'fitness 102': 1.4390930226613936}",False
95,"[[0], [1], [1, 2], [1, 3, 2], [1, 1, 2, 2], [2, 3, 3, 0, 2, 0], [1, 0, 0, 0, 1, 0], [0, 0, 0, 0]]",1.4257415121656145,7,((((Constant*x[0])/(x[0]/x[0]))+Constant)*((x[0]**Constant)**Constant)),"[1, 1, 2, 3, 3, 5, 6, 4]",((((0.4927749392869639*x[0])/(x[0]/x[0]))+0.05874594936824684)*((x[0]**0.9322610422793729)**0.1576841747424489)),[0.49277494 0.05874595 0.93226104 0.15768417],1.4645312193887727,"{'fitness 25': 1.3628213844975783, 'fitness 53': 1.4552872121814886, 'fitness 74': 1.4591159398177769, 'fitness 102': 1.4645312193887727}",False
96,"[[0], [0], [1, 1], [0, 1, 3, 3], [0, 1, 1, 0], [1, 0, 1, 2, 2, 0, 0, 2, 3], [1, 1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 1, 0, 0]]",1.4843251001583673,7,(Constant-Constant+(x[0]-x[0])*((x[1]*x[0])+x[1]+Constant))*(x[0]/x[0]),"[1, 1, 2, 4, 4, 9, 10, 7]",(0.4927749392869639-0.05874594936824684+(x[0]-x[0])*((x[1]*x[0])+x[1]+0.9322610422793729))*(x[0]/x[0]),[0.49277494 0.05874595 0.93226104],1.5183186690056902,"{'fitness 25': 1.4229900653540937, 'fitness 53': 1.5086310564082237, 'fitness 74': 1.5213541787127844, 'fitness 102': 1.5183186690056902}",False
97,"[[0], [2], [0], [3, 3], [], [1], [1, 1], []]",1.4965079274569384,5,(Constant-Constant**Constant),"[1, 1, 1, 2, 0, 1, 2, 0]",(0.4927749392869639-0.05874594936824684**0.9322610422793729),[0.49277494 0.05874595 0.93226104],1.5304903348875163,"{'fitness 25': 1.4352266837342746, 'fitness 53': 1.5207730172278993, 'fitness 74': 1.533524081408642, 'fitness 102': 1.5304903348875163}",False
98,"[[0], [1], [0, 2], [1, 3, 1], [1, 0, 0, 2], [0, 2, 2, 3, 2, 1, 2], [1, 1, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0]]",1.514395632517316,7,(((Constant+Constant)*Constant*x[0])/x[0]*((x[0]-Constant*x[0])**Constant)),"[1, 1, 2, 3, 4, 7, 8, 4]",(((0.4927749392869639+0.05874594936824684)*0.9322610422793729*x[0])/x[0]*((x[0]-0.1576841747424489*x[0])**0.8554984724979569)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.551785350557617,"{'fitness 25': 1.4522556986638728, 'fitness 53': 1.54208764885241, 'fitness 74': 1.548843550035665, 'fitness 102': 1.551785350557617}",False
99,"[[0], [0], [1, 2], [2, 3, 2], [0, 2], [3, 0, 1, 3, 3], [1, 0, 1, 1, 1, 1], [1, 0, 0]]",1.6032133438949512,7,((Constant/x[1]**Constant)+Constant)-((Constant**Constant)**Constant),"[1, 1, 2, 3, 2, 3, 4, 1]",((0.4927749392869639/x[1]**0.05874594936824684)+0.9322610422793729)-((0.1576841747424489**0.8554984724979569)**0.04686451672818437),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],1.6348167690195834,"{'fitness 25': 1.5442401409747257, 'fitness 53': 1.6267933373108616, 'fitness 74': 1.6386065533992658, 'fitness 102': 1.6348167690195834}",False
100,"[[0], [0], [1, 3], [2, 3], [0, 2], [3, 3, 2], [1, 0, 1, 0], [1, 0]]",1.6150848902882025,7,((Constant/x[1]**Constant)/Constant)*x[0],"[1, 1, 2, 2, 1, 3, 4, 2]",((0.4927749392869639/x[1]**0.05874594936824684)/0.9322610422793729)*x[0],[0.49277494 0.05874595 0.93226104],1.6501075441859752,"{'fitness 25': 1.5549140316460501, 'fitness 53': 1.6415571232643165, 'fitness 74': 1.6487835159542403, 'fitness 102': 1.6501075441859752}",False
101,"[[0], [1], [1, 3], [2, 3, 2], [1, 2], [2, 0, 3], [1, 1, 1, 1, 0, 0, 1], [0, 0, 0, 0]]",1.687300175209297,6,((((Constant*Constant)**Constant)+Constant)/Constant),"[1, 1, 2, 2, 1, 3, 4, 0]",((((0.4927749392869639*0.05874594936824684)**0.9322610422793729)+0.1576841747424489)/0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.721120911174073,"{'fitness 25': 1.6267737643461135, 'fitness 53': 1.7109972691826936, 'fitness 74': 1.7241294920990837, 'fitness 102': 1.721120911174073}",False
102,"[[0], [2], [1, 1], [2, 0], [0, 1, 1, 0], [2, 3, 0, 0, 2, 2, 0], [1, 0, 0, 0, 1, 1, 1, 0], [0, 0, 1, 0]]",1.7199640905932911,7,(((Constant*x[0]**Constant)/(x[0]+x[1])+(Constant*Constant))**Constant),"[1, 1, 1, 2, 3, 5, 6, 3]",(((0.4927749392869639*x[0]**0.05874594936824684)/(x[0]+x[1])+(0.9322610422793729*0.1576841747424489))**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.7537266335324706,"{'fitness 25': 1.6595789773305243, 'fitness 53': 1.7435724653155997, 'fitness 74': 1.7567408291337494, 'fitness 102': 1.7537266335324706}",False
103,"[[0], [0], [0, 3], [2, 1], [0, 2, 2, 1, 1], [3, 3, 0, 0], [1, 1, 0, 0, 1], [0, 1]]",1.7531330954417006,7,(Constant/Constant**Constant)/(x[0]+x[1])+Constant,"[1, 1, 2, 2, 3, 4, 5, 2]",(0.4927749392869639/0.05874594936824684**0.9322610422793729)/(x[0]+x[1])+0.1576841747424489,[0.49277494 0.05874595 0.93226104 0.15768417],1.7864830446816344,"{'fitness 25': 1.6931740977637086, 'fitness 53': 1.7766167543641305, 'fitness 74': 1.7896084341972625, 'fitness 102': 1.7864830446816344}",False
104,"[[0], [1], [1, 2], [0, 3, 3], [2, 0, 0, 1], [3, 1, 3, 2, 2, 3, 2], [1, 0, 1, 1, 1, 0, 1, 1], [0, 0, 1, 0]]",1.799992329387738,7,((Constant/x[0]-Constant/Constant)*(Constant**Constant)),"[1, 1, 2, 3, 2, 4, 5, 1]",((0.4927749392869639/x[0]-0.05874594936824684/0.9322610422793729)*(0.1576841747424489**0.8554984724979569)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.831968233352319,"{'fitness 25': 1.7402717375736385, 'fitness 53': 1.8216456491040565, 'fitness 74': 1.838059601485519, 'fitness 102': 1.831968233352319}",False
105,"[[0], [1], [2, 1], [2, 0, 2], [0, 2, 1, 2], [2, 0, 3, 2, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 0]]",1.8169701367594804,7,(((x[1]*x[0]**Constant)**Constant)+(Constant/(x[0]*x[0])+(Constant**Constant))),"[1, 1, 2, 3, 4, 5, 6, 4]",(((x[1]*x[0]**0.4927749392869639)**0.05874594936824684)+(0.9322610422793729/(x[0]*x[0])+(0.1576841747424489**0.8554984724979569))),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.8443361437879477,"{'fitness 25': 1.8931422202824457, 'fitness 53': 1.8899781655421986, 'fitness 74': 1.667790024453796, 'fitness 102': 1.8443361437879477}",False
106,"[[0], [0], [1, 2], [2, 2, 0], [2, 0, 1, 2], [1, 0, 0, 0, 3], [1, 1, 1, 1, 1, 1], [0, 0]]",1.8349262679663523,6,((Constant**Constant)-(Constant+Constant**Constant))+((Constant+Constant)/Constant**Constant),"[1, 1, 2, 3, 4, 5, 6, 0]",((0.4927749392869639**0.05874594936824684)-(0.9322610422793729+0.1576841747424489**0.8554984724979569))+((0.04686451672818437+0.17878489558131672)/0.6575055093689879**0.30502334373943374),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551 0.30502334]",1.8686374631697749,"{'fitness 25': 1.774889258792571, 'fitness 53': 1.8582602225545237, 'fitness 74': 1.8716293225519618, 'fitness 102': 1.8686374631697749}",False
107,"[[0], [1], [2, 1], [0, 3, 1], [0, 2, 1, 0], [3, 0, 3, 1, 3, 2, 0], [0, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 0, 1]]",1.847693128428143,7,((x[0]/x[0]+Constant**Constant)/(x[0]-((x[0]/x[1])*Constant+Constant))),"[1, 1, 2, 3, 4, 7, 8, 5]",((x[0]/x[0]+0.4927749392869639**0.05874594936824684)/(x[0]-((x[0]/x[1])*0.9322610422793729+0.1576841747424489))),[0.49277494 0.05874595 0.93226104 0.15768417],1.916163204027853,"{'fitness 25': 1.9092251378615155, 'fitness 53': 1.9539762362260888, 'fitness 74': 1.6798780111968241, 'fitness 102': 1.916163204027853}",False
108,"[[0], [0], [0, 3], [0, 1], [1, 1, 0, 0], [2, 3, 2, 2, 1, 1, 0, 3], [1, 1, 0, 1, 1, 1, 1, 0, 1], [0, 0, 1]]",1.8998541419124058,7,(Constant*Constant)/(x[0]*Constant)*(Constant-Constant-Constant+x[0])/Constant,"[1, 1, 2, 2, 4, 8, 9, 2]",(0.4927749392869639*0.05874594936824684)/(x[0]*0.9322610422793729)*(0.1576841747424489-0.8554984724979569-0.04686451672818437+x[0])/0.17878489558131672,"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",1.935786732858588,"{'fitness 25': 1.8395652754316612, 'fitness 53': 1.9253491685926136, 'fitness 74': 1.9346479817129427, 'fitness 102': 1.935786732858588}",False
109,"[[0], [0], [0, 2], [2, 2, 0], [2, 2, 1, 2, 1], [1, 0, 2, 3, 0, 3], [1, 1, 1, 1, 0, 1, 0], [0, 0]]",1.9001011320756678,7,(Constant**Constant)-(Constant**Constant)+((Constant*Constant)/x[0]**Constant),"[1, 1, 2, 3, 4, 4, 5, 1]",(0.4927749392869639**0.05874594936824684)-(0.9322610422793729**0.1576841747424489)+((0.8554984724979569*0.04686451672818437)/x[0]**0.17878489558131672),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",1.9336784416363537,"{'fitness 25': 1.840277662845234, 'fitness 53': 1.9232078931843914, 'fitness 74': 1.9368178401973781, 'fitness 102': 1.9336784416363537}",False
110,"[[0], [1], [1, 0], [0, 3, 3, 3], [2, 1], [2, 3, 2, 3, 2], [1, 1, 0, 0, 1, 1], [1, 1]]",1.906623144249625,7,((Constant*(Constant/x[1])*x[1])/Constant*Constant),"[1, 1, 2, 4, 2, 5, 6, 2]",((0.4927749392869639*(0.05874594936824684/x[1])*x[1])/0.9322610422793729*0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],1.9402854872260602,"{'fitness 25': 1.8467995506964183, 'fitness 53': 1.9297999227657252, 'fitness 74': 1.943269959286732, 'fitness 102': 1.9402854872260602}",False
111,"[[0], [1], [2, 2], [0, 2], [2, 1, 0, 1], [3, 2, 2, 3, 2, 0, 0], [1, 1, 0, 1, 1, 1, 1, 0], [1, 0, 0, 0]]",1.908117527022445,7,((Constant/(Constant*x[1])**Constant)*((Constant/Constant**Constant)**Constant)),"[1, 1, 2, 2, 3, 4, 5, 1]",((0.4927749392869639/(0.05874594936824684*x[1])**0.9322610422793729)*((0.1576841747424489/0.8554984724979569**0.04686451672818437)**0.17878489558131672)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",1.9413141068675535,"{'fitness 25': 1.84867378749596, 'fitness 53': 1.9312404573346484, 'fitness 74': 1.944438336236727, 'fitness 102': 1.9413141068675535}",False
112,"[[0], [1], [2, 1], [2, 3, 2], [1, 1, 2, 2], [2, 3, 3, 0, 2, 0], [1, 0, 0, 0, 0], [1, 1, 1, 0]]",1.90948538073316,7,((((Constant*x[1])**Constant)**Constant)/(x[1]/((x[1]+x[0])**Constant))),"[1, 1, 2, 3, 2, 4, 5, 4]",((((0.4927749392869639*x[1])**0.05874594936824684)**0.9322610422793729)/(x[1]/((x[1]+x[0])**0.1576841747424489))),[0.49277494 0.05874595 0.93226104 0.15768417],1.9429204448065975,"{'fitness 25': 1.8498524459698122, 'fitness 53': 1.932629529050126, 'fitness 74': 1.9459741671795423, 'fitness 102': 1.9429204448065975}",False
113,"[[0], [2], [1], [2, 0], [2, 2, 1], [3, 3, 1], [1, 0, 1, 1], [1]]",1.9100026362946079,7,(((Constant**Constant)/x[1]/(Constant-Constant))**Constant),"[1, 1, 1, 2, 3, 3, 4, 1]",(((0.4927749392869639**0.05874594936824684)/x[1]/(0.9322610422793729-0.1576841747424489))**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.9434796401819596,"{'fitness 25': 1.8503368528597957, 'fitness 53': 1.9331514335275688, 'fitness 74': 1.946519622496459, 'fitness 102': 1.9434796401819596}",False
114,"[[0], [0], [2, 1], [1, 2, 3], [1, 1, 0], [3, 2, 0, 3, 0, 0], [0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0, 0]]",1.9107302149472332,7,(((x[0]/Constant)*(Constant+x[0]))**Constant)/((x[1]+Constant**Constant)+x[0]),"[1, 1, 2, 3, 3, 6, 7, 4]",(((x[0]/0.4927749392869639)*(0.05874594936824684+x[0]))**0.9322610422793729)/((x[1]+0.1576841747424489**0.8554984724979569)+x[0]),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.9443270440662939,"{'fitness 25': 1.8509711349119078, 'fitness 53': 1.9339012228468975, 'fitness 74': 1.9473182870828938, 'fitness 102': 1.9443270440662939}",False
115,"[[0], [0], [1, 2], [0, 1, 3], [2, 0, 1, 2], [3, 3, 3, 0, 2, 3], [1, 0, 1, 1, 0, 0, 1], [1, 0, 1]]",1.9114542073195342,7,(Constant/x[1]/Constant/((Constant+x[0])*x[1]))/(Constant**Constant),"[1, 1, 2, 3, 4, 6, 7, 3]",(0.4927749392869639/x[1]/0.05874594936824684/((0.9322610422793729+x[0])*x[1]))/(0.1576841747424489**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.9451112758870932,"{'fitness 25': 1.8516460535662669, 'fitness 53': 1.9346207397541606, 'fitness 74': 1.948095828638175, 'fitness 102': 1.9451112758870932}",False
116,"[[0], [1], [2, 1], [3, 1, 2], [1, 0, 2], [3, 3, 2, 2, 3], [0, 0, 1, 0, 0, 1], [0, 1, 1, 1, 1]]",1.9114590768663275,7,((x[0]**Constant)/(((x[1]/Constant)*x[1]*x[1])/(Constant**Constant))),"[1, 1, 2, 3, 3, 5, 6, 4]",((x[0]**0.4927749392869639)/(((x[1]/0.05874594936824684)*x[1]*x[1])/(0.9322610422793729**0.1576841747424489))),[0.49277494 0.05874595 0.93226104 0.15768417],1.945118220123513,"{'fitness 25': 1.8516493651160306, 'fitness 53': 1.9346256557793855, 'fitness 74': 1.948102209703567, 'fitness 102': 1.945118220123513}",False
117,"[[0], [2], [2, 2], [1, 2], [2, 2, 0, 0, 1], [1, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 1, 0, 0], [0, 0, 0]]",1.9114590768743485,7,(((x[0]-x[0])**Constant)**Constant),"[1, 1, 1, 1, 2, 1, 2, 2]",(((x[0]-x[0])**0.4927749392869639)**0.05874594936824684),[0.49277494 0.05874595],1.9451182201375357,"{'fitness 25': 1.8516493651202375, 'fitness 53': 1.9346256557865575, 'fitness 74': 1.94810220971625, 'fitness 102': 1.9451182201375357}",False
118,"[[0], [1], [0, 3], [2, 1], [0, 2, 2], [0, 3, 1, 3], [1, 0, 1, 0, 1], [1, 1]]",1.916676684223779,7,((Constant+x[1]**Constant)/(Constant-x[1])/Constant),"[1, 1, 2, 2, 3, 4, 5, 2]",((0.4927749392869639+x[1]**0.05874594936824684)/(0.9322610422793729-x[1])/0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],1.9510808045616646,"{'fitness 25': 1.8562774194642198, 'fitness 53': 1.9399123137283967, 'fitness 74': 1.9538403194787208, 'fitness 102': 1.9510808045616646}",False
119,"[[0], [1], [2, 2], [2, 2, 2], [1, 2], [3, 1, 0, 0, 3, 0], [1, 0, 0, 1, 1, 1], [0, 0, 1]]",1.9250375698346989,7,((((Constant/x[0])**Constant)**Constant)-((x[0]**Constant)**Constant)),"[1, 1, 2, 2, 2, 2, 3, 2]",((((0.4927749392869639/x[0])**0.05874594936824684)**0.9322610422793729)-((x[0]**0.1576841747424489)**0.8554984724979569)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.9565530225331567,"{'fitness 25': 1.8657441892122124, 'fitness 53': 1.9462253321610332, 'fitness 74': 1.9631431881308505, 'fitness 102': 1.9565530225331567}",False
120,"[[0], [0], [2, 0], [2, 3, 2], [1, 2, 2], [1, 0, 1, 3], [0, 0, 1, 0, 0], [0, 0, 0, 1]]",1.9591075444202708,7,(((x[0]-x[0])**Constant)**Constant)+Constant-(x[0]**Constant),"[1, 1, 2, 3, 2, 3, 4, 3]",(((x[0]-x[0])**0.4927749392869639)**0.05874594936824684)+0.9322610422793729-(x[0]**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],1.9909869097812984,"{'fitness 25': 1.8998045245239057, 'fitness 53': 1.9805926023943634, 'fitness 74': 1.996925506342543, 'fitness 102': 1.9909869097812984}",False
121,"[[0], [0], [3, 0], [3, 2], [0, 0, 2], [3, 1, 3, 2, 2, 3, 2], [1, 0, 1, 1, 1, 0, 1, 1], [1]]",1.969952371444184,6,Constant/x[1]-(Constant/Constant**Constant),"[1, 1, 2, 2, 1, 3, 4, 1]",0.4927749392869639/x[1]-(0.05874594936824684/0.9322610422793729**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],2.0035441338624915,"{'fitness 25': 1.9103296056205674, 'fitness 53': 1.9929962648389694, 'fitness 74': 2.006531243873015, 'fitness 102': 2.0035441338624915}",False
122,"[[0], [1], [0, 1], [3, 1, 0, 2], [2, 0, 0, 1, 0], [3, 2, 2, 0, 2, 2, 0, 2, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1, 1], [1, 0, 0, 0]]",1.9761736625277992,7,(Constant/(Constant*x[1]*Constant)+(Constant*Constant*(x[0]+x[0])*(Constant-Constant**Constant))),"[1, 1, 2, 4, 5, 9, 10, 3]",(0.4927749392869639/(0.05874594936824684*x[1]*0.9322610422793729)+(0.1576841747424489*0.8554984724979569*(x[0]+x[0])*(0.04686451672818437-0.17878489558131672**0.6575055093689879))),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551]",2.008602459468521,"{'fitness 25': 1.9171086430474074, 'fitness 53': 1.998577202364501, 'fitness 74': 2.0128351421714896, 'fitness 102': 2.008602459468521}",False
123,"[[0], [2], [2], [0], [1, 0], [3, 0, 0], [0, 1, 0, 1], [1, 0]]",2.139824611584594,7,(((x[1]/Constant)+x[0]+Constant**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 2]",(((x[1]/0.4927749392869639)+x[0]+0.05874594936824684**0.9322610422793729)**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],2.053672721770405,"{'fitness 25': 2.2240875513345686, 'fitness 53': 2.1183643839191735, 'fitness 74': 2.07702189950004, 'fitness 102': 2.053672721770405}",False
124,"[[0], [2], [1], [1, 0], [0, 0, 1, 2], [0, 0, 0, 0, 3, 2], [1, 1, 0, 0, 0, 1, 0], [0, 1, 1, 0]]",2.15612241935511,7,(((Constant+Constant+x[0]+x[1])+(x[1]/Constant)*x[0])**Constant),"[1, 1, 1, 2, 4, 6, 7, 4]",(((0.4927749392869639+0.05874594936824684+x[0]+x[1])+(x[1]/0.9322610422793729)*x[0])**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],2.071658157237998,"{'fitness 25': 2.2335733035993255, 'fitness 53': 2.1354933500924402, 'fitness 74': 2.0993006043735636, 'fitness 102': 2.071658157237998}",False
125,"[[0], [2], [0], [1, 0], [2, 2, 1, 2], [1, 0, 0, 2], [1, 0, 1, 1, 1], [0]]",2.16492421985476,7,((Constant-x[0])+(Constant+Constant)*Constant**Constant),"[1, 1, 1, 2, 4, 4, 5, 1]",((0.4927749392869639-x[0])+(0.05874594936824684+0.9322610422793729)*0.1576841747424489**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],2.189833417278995,"{'fitness 25': 2.107757022201943, 'fitness 53': 2.1803564945859804, 'fitness 74': 2.2066591427763553, 'fitness 102': 2.189833417278995}",False
126,"[[0], [0], [1, 1], [3, 2, 3, 1], [0, 1, 1], [0, 2, 3, 1, 0, 0, 3], [1, 0, 1, 0, 0, 1, 1, 0], [0, 0, 0, 0]]",2.4325000298625774,7,(Constant+(x[0]*Constant**Constant))/(x[0]-((x[0]+Constant)+(Constant/x[0]))),"[1, 1, 2, 4, 3, 7, 8, 4]",(0.4927749392869639+(x[0]*0.05874594936824684**0.9322610422793729))/(x[0]-((x[0]+0.1576841747424489)+(0.8554984724979569/x[0]))),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],2.4611687781461877,"{'fitness 25': 2.374551241205392, 'fitness 53': 2.451002381747618, 'fitness 74': 2.471946466634723, 'fitness 102': 2.4611687781461877}",False
127,"[[0], [1], [2, 1], [2, 1, 1], [0, 2, 2, 1, 0], [0, 3, 0, 2, 1, 2, 0], [0, 0, 1, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0]]",2.490669035044085,7,(((x[0]+x[1]**Constant)**Constant)/((Constant+x[0])*((x[0]-x[0])*x[0]+Constant))),"[1, 1, 2, 3, 5, 7, 8, 6]",(((x[0]+x[1]**0.4927749392869639)**0.05874594936824684)/((0.9322610422793729+x[0])*((x[0]-x[0])*x[0]+0.1576841747424489))),[0.49277494 0.05874595 0.93226104 0.15768417],2.4630242382374776,"{'fitness 25': 2.5725478346418003, 'fitness 53': 2.477699833871667, 'fitness 74': 2.421759436618788, 'fitness 102': 2.4630242382374776}",False
