,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
177,"[[0], [1], [2, 3], [2, 0, 1], [1, 0, 0, 2, 2, 2], [3, 1, 2, 3, 1, 3, 2, 2, 3, 3], [0, 1, 0, 1, 1, 1, 0, 0, 0, 0], [1, 1, 0, 1, 1, 0, 1, 0]]",4036.155229236672,7,((((x[1]/Constant)**Constant)**Constant)-x[1]),"[1, 1, 2, 1, 1, 2, 3, 2]",((((x[1]/0.4927749392869639)**0.05874594936824684)**0.9322610422793729)-x[1]),[0.49277494 0.05874595 0.93226104],3692.1536704345403,"{'fitness 25': 4269.23781386605, 'fitness 53': 3986.9347567096474, 'fitness 74': 3852.2931171343166, 'fitness 102': 3692.1536704345403}",False
178,"[[0], [2], [0], [2, 0], [2, 0, 2], [3, 0, 0, 3], [1, 0, 0, 0, 0], [0, 1, 0, 0]]",4036.249069405281,7,((Constant**Constant)/x[0]+x[1]+x[0]**Constant),"[1, 1, 1, 2, 3, 3, 4, 3]",((0.4927749392869639**0.05874594936824684)/x[0]+x[1]+x[0]**0.9322610422793729),[0.49277494 0.05874595 0.93226104],3692.212194701296,"{'fitness 25': 4269.3969334566245, 'fitness 53': 3987.0076810926635, 'fitness 74': 3852.3425936665526, 'fitness 102': 3692.212194701296}",False
179,"[[0], [1], [2, 0], [2, 0, 2], [0, 1, 1, 2], [3, 1, 0, 0, 3, 0], [1, 1, 0, 1, 1, 0, 0], [1, 1, 0]]",4036.2794619839538,7,(((Constant/Constant**Constant)**Constant)-(x[1]+Constant)+(Constant/x[1])+(x[0]**Constant)),"[1, 1, 2, 3, 4, 6, 7, 3]",(((0.4927749392869639/0.05874594936824684**0.9322610422793729)**0.1576841747424489)-(x[1]+0.8554984724979569)+(0.04686451672818437/x[1])+(x[0]**0.17878489558131672)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",3692.268058695339,"{'fitness 25': 4269.371725822835, 'fitness 53': 3987.058049965258, 'fitness 74': 3852.4086101637686, 'fitness 102': 3692.268058695339}",False
180,"[[0], [1], [2, 0], [2, 3, 1], [2, 2, 2], [1, 0, 2], [1, 0, 1, 1], [1]]",4036.61823583254,6,(((Constant**Constant)**Constant)-x[1]+(Constant*Constant)),"[1, 1, 2, 3, 3, 3, 4, 1]",(((0.4927749392869639**0.05874594936824684)**0.9322610422793729)-x[1]+(0.1576841747424489*0.8554984724979569)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],3692.6062009435964,"{'fitness 25': 4269.709379700058, 'fitness 53': 3987.3961538146864, 'fitness 74': 3852.7491739828756, 'fitness 102': 3692.6062009435964}",False
181,"[[0], [0], [1, 1], [0, 2, 2, 3], [1, 2, 2, 0, 0], [1, 0, 0, 1, 0, 0, 2], [0, 1, 1, 1, 0, 1, 0, 0], [1, 1, 1, 1]]",4037.928608991682,7,((x[1]-Constant)+Constant+(Constant**Constant))-((x[1]+Constant**Constant)+x[1]),"[1, 1, 2, 4, 4, 6, 7, 3]",((x[1]-0.4927749392869639)+0.05874594936824684+(0.9322610422793729**0.1576841747424489))-((x[1]+0.8554984724979569**0.04686451672818437)+x[1]),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],3693.905067251281,"{'fitness 25': 4271.0326369850945, 'fitness 53': 3988.7043633441263, 'fitness 74': 3854.0488266458256, 'fitness 102': 3693.905067251281}",False
182,"[[0], [0], [2, 2], [3, 0], [0, 2], [0, 0, 1], [0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 1, 0]]",4086.9113055089056,7,(x[1]**Constant)+(x[1]+Constant-x[0]**Constant),"[1, 1, 2, 2, 2, 3, 4, 3]",(x[1]**0.4927749392869639)+(x[1]+0.05874594936824684-x[0]**0.9322610422793729),[0.49277494 0.05874595 0.93226104],3740.3414211464747,"{'fitness 25': 4321.855504480138, 'fitness 53': 4037.306575855929, 'fitness 74': 3901.5718361906497, 'fitness 102': 3740.3414211464747}",False
183,"[[0], [1], [0, 0], [0, 1, 1, 3], [2, 1, 0, 1, 1, 0], [1, 3, 1, 0, 1, 1, 2, 3, 0, 2, 0], [0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 1, 1, 0, 0, 1, 1]]",4136.436017244816,7,(x[1]-(Constant/x[0])-(Constant+x[0]-(x[1]-x[1]))*((x[0]/x[0])+x[1]*Constant)+x[1]),"[1, 1, 2, 4, 6, 11, 12, 9]",(x[1]-(0.4927749392869639/x[0])-(0.05874594936824684+x[0]-(x[1]-x[1]))*((x[0]/x[0])+x[1]*0.9322610422793729)+x[1]),[0.49277494 0.05874595 0.93226104],3668.173156733439,"{'fitness 25': 4547.295066103733, 'fitness 53': 4071.170597607459, 'fitness 74': 3790.842388023257, 'fitness 102': 3668.173156733439}",False
184,"[[0], [0], [0, 1], [2, 0, 3, 2], [2, 0, 0, 1], [3, 3, 2, 0, 1, 0, 2], [0, 1, 1, 1, 0, 1, 1, 0], [1, 1, 1]]",4184.968493240318,7,(x[1]**Constant)/Constant/Constant*Constant+x[1]-(Constant+((Constant*x[1])**Constant)),"[1, 1, 2, 4, 4, 7, 8, 3]",(x[1]**0.4927749392869639)/0.05874594936824684/0.9322610422793729*0.1576841747424489+x[1]-(0.8554984724979569+((0.04686451672818437*x[1])**0.17878489558131672)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",3833.667374302146,"{'fitness 25': 4423.262420638133, 'fitness 53': 4134.680948464615, 'fitness 74': 3996.962110618205, 'fitness 102': 3833.667374302146}",False
185,"[[0], [2], [0, 2], [3, 1, 0], [2, 0, 0, 1], [3, 2, 2, 0, 2], [0, 0, 1, 0, 1, 0], [1, 0, 0, 0]]",4226.062480446234,7,(x[1]/(x[0]*Constant*x[0])**Constant),"[1, 1, 1, 2, 2, 3, 4, 3]",(x[1]/(x[0]*0.4927749392869639*x[0])**0.05874594936824684),[0.49277494 0.05874595],3848.1556534860106,"{'fitness 25': 4497.170330989579, 'fitness 53': 4171.484946785954, 'fitness 74': 4009.5321635631685, 'fitness 102': 3848.1556534860106}",False
186,"[[0], [0], [2, 0], [2, 0, 3], [2, 0, 2], [1, 0, 1, 3], [1, 1, 1, 0, 0], [1, 0]]",4767.968778943361,7,((Constant**Constant)**Constant)-Constant+Constant-x[1]/x[0],"[1, 1, 2, 3, 3, 4, 5, 2]",((0.4927749392869639**0.05874594936824684)**0.9322610422793729)-0.1576841747424489+0.8554984724979569-x[1]/x[0],[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],4152.865870553684,"{'fitness 25': 5402.258307842806, 'fitness 53': 4659.41901636289, 'fitness 74': 4242.229012624388, 'fitness 102': 4152.865870553684}",False
187,"[[0], [2], [1], [1, 0], [2, 0, 0, 2], [2, 0, 3, 2, 0, 1], [0, 1, 0, 1, 1, 1, 1], [1, 0, 0]]",6803.486226150572,7,(((x[1]*Constant+x[0])/Constant*Constant+Constant)**Constant),"[1, 1, 1, 2, 4, 5, 6, 2]",(((x[1]*0.4927749392869639+x[0])/0.05874594936824684*0.9322610422793729+0.1576841747424489)**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],6294.903936955735,"{'fitness 25': 7150.388039045984, 'fitness 53': 6730.889862561416, 'fitness 74': 6529.180776844316, 'fitness 102': 6294.903936955735}",False
188,"[[0], [1], [0, 0], [0, 0, 0, 3], [0, 2, 0, 2, 1, 1], [1, 0, 0, 1, 0, 1, 1, 3, 2, 0], [1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1]]",8070.933798529285,7,(Constant-Constant+x[1]+Constant-x[0]+Constant-(Constant-Constant)/(Constant*x[1])+x[1]),"[1, 1, 2, 4, 6, 10, 11, 4]",(0.4927749392869639-0.05874594936824684+x[1]+0.9322610422793729-x[0]+0.1576841747424489-(0.8554984724979569-0.04686451672818437)/(0.17878489558131672*x[1])+x[1]),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",7382.885655176575,"{'fitness 25': 8537.184811286368, 'fitness 53': 7972.463053233881, 'fitness 74': 7703.15353106761, 'fitness 102': 7382.885655176575}",False
189,"[[0], [0], [1, 2], [3, 3, 2], [2, 0, 1], [0, 3, 0], [0, 0, 0, 1], [1, 1, 0, 0]]",8077.634391927712,7,(x[1]+x[1])/((x[0]**Constant)**Constant),"[1, 1, 2, 3, 1, 2, 3, 3]",(x[1]+x[1])/((x[0]**0.4927749392869639)**0.05874594936824684),[0.49277494 0.05874595],7380.975741276713,"{'fitness 25': 8556.453344132704, 'fitness 53': 7977.754458383652, 'fitness 74': 7698.695373266778, 'fitness 102': 7380.975741276713}",False
190,"[[0], [1], [3, 0], [0, 3], [0, 0], [3, 3, 2, 2, 3], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0]]",8188.839989130076,7,(x[1]/x[0]/Constant*x[0]*x[0]/x[0]),"[1, 1, 2, 2, 2, 5, 6, 5]",(x[1]/x[0]/0.4927749392869639*x[0]*x[0]/x[0]),[0.49277494],7490.719453901222,"{'fitness 25': 8661.901083343035, 'fitness 53': 8088.925832162208, 'fitness 74': 7815.693051884983, 'fitness 102': 7490.719453901222}",False
191,"[[0], [1], [1, 1], [1, 3, 1, 0], [1, 2, 2, 2, 0, 1], [2, 0, 2, 0, 0, 1, 0, 0, 3], [1, 1, 1, 1, 1, 0, 0, 1, 0, 0], [1, 0, 1, 0]]",8642.817838664603,7,((((Constant*Constant)+Constant)*Constant)+((Constant+x[1])-x[0]+Constant+(x[1]/x[0]))),"[1, 1, 2, 4, 6, 9, 10, 4]",((((0.4927749392869639*0.05874594936824684)+0.9322610422793729)*0.1576841747424489)+((0.8554984724979569+x[1])-x[0]+0.04686451672818437+(x[1]/x[0]))),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],7708.297334193768,"{'fitness 25': 9472.405833522344, 'fitness 53': 8491.43176496755, 'fitness 74': 7964.615917503916, 'fitness 102': 7708.297334193768}",False
192,"[[0], [0], [1, 2], [2, 2, 0], [0, 2, 0, 1], [0, 1, 0, 3, 0, 3], [0, 1, 1, 0, 0, 1, 1], [1, 1, 0]]",8644.124145448232,7,((x[1]+Constant**Constant)-(Constant**Constant))+(x[1]/x[0]+(Constant/Constant)**Constant),"[1, 1, 2, 3, 4, 6, 7, 3]",((x[1]+0.4927749392869639**0.05874594936824684)-(0.9322610422793729**0.1576841747424489))+(x[1]/x[0]+(0.8554984724979569/0.04686451672818437)**0.17878489558131672),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",7709.623271730419,"{'fitness 25': 9473.67653077813, 'fitness 53': 8492.740615705003, 'fitness 74': 7965.955289861562, 'fitness 102': 7709.623271730419}",False
193,"[[0], [0], [1, 3], [0, 0], [0, 0, 1, 2], [0, 2, 2, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 1]]",10118.708263967126,7,(x[1]+x[1]*x[0]*Constant+(x[0]-x[0])+x[1])+Constant,"[1, 1, 2, 2, 4, 7, 8, 6]",(x[1]+x[1]*x[0]*0.4927749392869639+(x[0]-x[0])+x[1])+0.05874594936824684,[0.49277494 0.05874595],9311.815557671915,"{'fitness 25': 10623.733541310336, 'fitness 53': 10002.154754321098, 'fitness 74': 9730.236496269943, 'fitness 102': 9311.815557671915}",False
194,"[[0], [0], [2, 1], [1, 0, 1], [1, 2, 1, 0, 1, 2], [3, 0, 2, 3, 1, 1, 0, 3, 1], [1, 0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 1, 0, 1, 1, 1, 1]]",13388.158727083777,7,(((Constant/x[1])+x[1])**Constant)*((Constant/x[0])-Constant-x[1]+((x[1]/x[1])-x[1])),"[1, 1, 2, 3, 6, 9, 10, 7]",(((0.4927749392869639/x[1])+x[1])**0.05874594936824684)*((0.9322610422793729/x[0])-0.1576841747424489-x[1]+((x[1]/x[1])-x[1])),[0.49277494 0.05874595 0.93226104 0.15768417],12190.274673003,"{'fitness 25': 14198.792501434154, 'fitness 53': 13216.414410384958, 'fitness 74': 12749.26926943222, 'fitness 102': 12190.274673003}",False
195,"[[0], [1], [1, 0], [1, 2, 2, 3], [2, 2, 0, 2], [2, 0, 3, 3, 0], [1, 0, 1, 0, 1, 0], [1, 1, 1]]",13692.588284009415,7,(((Constant*x[1])+(Constant/x[1]**Constant))/(Constant**Constant)+x[1]),"[1, 1, 2, 4, 4, 5, 6, 3]",(((0.4927749392869639*x[1])+(0.05874594936824684/x[1]**0.9322610422793729))/(0.1576841747424489**0.8554984724979569)+x[1]),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],12525.344923771076,"{'fitness 25': 14483.53009634927, 'fitness 53': 13525.539298703648, 'fitness 74': 13068.695456975329, 'fitness 102': 12525.344923771076}",False
196,"[[0], [1], [0, 1], [3, 1, 0, 2], [0, 1, 2, 0, 2], [1, 0, 1, 2, 0, 2, 3, 1], [0, 0, 1, 1, 1, 0, 0, 1, 1], [0, 1, 1, 0]]",23251.463230480742,7,(x[0]-(x[1]+Constant-(Constant*Constant))+(x[1]*x[0]/Constant-(Constant**Constant))),"[1, 1, 2, 4, 5, 8, 9, 4]",(x[0]-(x[1]+0.4927749392869639-(0.05874594936824684*0.9322610422793729))+(x[1]*x[0]/0.1576841747424489-(0.8554984724979569**0.04686451672818437))),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],21875.93014626964,"{'fitness 25': 23770.371054208827, 'fitness 53': 23033.102958099753, 'fitness 74': 22950.915679133646, 'fitness 102': 21875.93014626964}",False
197,"[[0], [0], [1, 1], [2, 1, 0, 0], [1, 2, 1, 2, 2, 2, 1], [1, 2, 3, 3, 3, 3, 2, 3, 0], [1, 1, 0, 1, 1, 1, 1, 1, 1, 1], [1]]",41963.29023890724,7,(((Constant-Constant)**Constant)*(x[1]/(Constant/Constant)))/(Constant/Constant*Constant/(Constant+Constant)),"[1, 1, 2, 4, 7, 9, 10, 1]",(((0.4927749392869639-0.05874594936824684)**0.9322610422793729)*(x[1]/(0.1576841747424489/0.8554984724979569)))/(0.04686451672818437/0.17878489558131672*0.6575055093689879/(0.30502334373943374+0.41416316942538367)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551 0.30502334 0.41416317]",38386.33783292872,"{'fitness 25': 44387.06676898272, 'fitness 53': 41451.3946759531, 'fitness 74': 40051.409271785895, 'fitness 102': 38386.33783292872}",False
198,"[[0], [1], [1, 3], [0, 0], [0, 2, 0, 0], [3, 0, 1, 2, 3, 0, 1], [0, 1, 0, 0, 0, 1, 1, 0], [1, 1, 1, 0, 0]]",61093.014314936,7,((x[1]/Constant+x[1]-x[1]*x[0]/Constant+Constant)-x[0]),"[1, 1, 2, 2, 4, 7, 8, 5]",((x[1]/0.4927749392869639+x[1]-x[1]*x[0]/0.05874594936824684+0.9322610422793729)-x[0]),[0.49277494 0.05874595 0.93226104],57503.86139727459,"{'fitness 25': 62426.36432743211, 'fitness 53': 60520.834433120974, 'fitness 74': 60331.844184254915, 'fitness 102': 57503.86139727459}",False
199,"[[0], [0], [1, 0], [0, 3, 0, 2], [2, 2, 2, 0, 0], [1, 0, 2, 0, 3, 1, 3], [0, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 1, 1]]",68701.5155328762,7,(x[1]-x[1]+x[0])*Constant+x[1]/Constant-(Constant/x[1]**Constant),"[1, 1, 2, 4, 5, 7, 8, 5]",(x[1]-x[1]+x[0])*0.4927749392869639+x[1]/0.05874594936824684-(0.9322610422793729/x[1]**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],62845.49621331365,"{'fitness 25': 72669.59691511984, 'fitness 53': 67863.46810790338, 'fitness 74': 65571.48157560539, 'fitness 102': 62845.49621331365}",False
